UserID,recording_date,day_name,month_name,day_of_month,day_of_recording,year,duration,duration_buckets,age_category,Channel2,converted_recording_time,Name,Surname,Gender,Race,Age,Province,Email,Social_Media_Handle
789156,1/16/2016 15:48,Sat,Jan,16,Weekday,2016,1899-12-31T00:00:45.000Z,Morning,Youth,Channel O,1899-12-31T02:00:45.000Z,Wilburn,Gettys,Male,black,23,Mpumalanga,Wilburn 301@yahoo.com,@Wilburn 30
789167,1/1/2016 00:32,Fri,Jan,1,Weekday,2016,1899-12-31T00:00:58.000Z,Morning,Adult,SawSee,1899-12-31T02:00:58.000Z,Abel,Holt,Male,indian_asian,41,Western Cape,Abel 183@mail.com,@Abel 18
789185,2/1/2016 20:02,Mon,Feb,1,Weekday,2016,1899-12-31T00:01:50.000Z,Morning,Youth,Supersport Live Events,1899-12-31T02:01:50.000Z,Jared,Woolard,Male,coloured,27,Western Cape,Jared 502@gmail.com,@Jared 50
789195,2/15/2016 20:41,Mon,Feb,15,Weekday,2016,1899-12-31T00:00:40.000Z,Morning,Youth,Supersport Live Events,1899-12-31T02:00:40.000Z,Dee,Biggers,Male,black,22,Mpumalanga,Dee 215@mailxyz.com,@Dee 21
789201,2/6/2016 15:38,Sat,Feb,6,Weekday,2016,1899-12-31T00:00:58.000Z,Morning,Adult,Africa Magic,1899-12-31T02:00:58.000Z,Hugh,Leicht,Male,black,36,Limpopo,Hugh13@mail.com,@Hugh1
789202,1/22/2016 22:29,Fri,Jan,22,Weekday,2016,1899-12-31T00:03:03.000Z,Morning,Youth,Channel O,1899-12-31T02:03:03.000Z,Irving,Creager,Male,coloured,28,Western Cape,Irving 52@gmail.com,@Irving 5
789220,1/21/2016 19:20,Thu,Jan,21,Weekday,2016,1899-12-31T00:46:52.000Z,Morning,Youth,Supersport Live Events,1899-12-31T02:46:52.000Z,Abel,Mastrangelo,Male,white,26,Mpumalanga,Abel 181@yahoo.com,@Abel 18
789225,2/13/2016 9:41,Sat,Feb,13,Weekday,2016,1899-12-31T00:46:57.000Z,Morning,null,Channel O,1899-12-31T02:46:57.000Z,Rebekah,Paradis,Female,indian_asian,14,KwaZulu-Natal,Rebekah 225@mailxyz.com,@Rebekah 22
789227,2/19/2016 19:13,Fri,Feb,19,Weekday,2016,1899-12-31T01:26:02.000Z,Morning,Adult,Supersport Live Events,1899-12-31T03:26:02.000Z,Jacinto,Vital,Male,coloured,36,Western Cape,Jacinto 255@mailxyz.com,@Jacinto 25
789251,2/7/2016 14:22,Sun,Feb,7,Weekday,2016,1899-12-31T00:00:42.000Z,Morning,null,MK,1899-12-31T02:00:42.000Z,Raymundo,Mccown,Male,coloured,9,Western Cape,Raymundo 435@mailxyz.com,@Raymundo 43
789254,1/16/2016 11:42,Sat,Jan,16,Weekday,2016,1899-12-31T00:00:22.000Z,Morning,Youth,Supersport Live Events,1899-12-31T02:00:22.000Z,Art,Beville,Male,black,24,Mpumalanga,Art 401@yahoo.com,@Art 40
789256,1/15/2016 18:00,Fri,Jan,15,Weekday,2016,1899-12-31T00:12:44.000Z,Morning,Youth,Supersport Live Events,1899-12-31T02:12:44.000Z,Jared,Gettys,Male,black,27,Mpumalanga,Jared 501@yahoo.com,@Jared 50
789261,2/2/2016 16:33,Tue,Feb,2,Weekday,2016,1899-12-31T00:01:54.000Z,Morning,Youth,Channel O,1899-12-31T02:01:54.000Z,Lloyd,Luthy,Male,black,34,Gauteng,Lloyd 73@mail.com,@Lloyd 7
789263,2/11/2016 00:50,Thu,Feb,11,Weekday,2016,1899-12-31T00:00:19.000Z,Morning,Youth,Vuzu,1899-12-31T02:00:19.000Z,Garry,Roquemore,Male,white,24,Gauteng,Garry 282@gmail.com,@Garry 28
789265,2/5/2016 19:42,Fri,Feb,5,Weekday,2016,1899-12-31T00:01:19.000Z,Morning,Youth,Boomerang,1899-12-31T02:01:19.000Z,Samuel,Mccown,Male,white,32,North West,Samuel 261@yahoo.com,@Samuel 26
789269,1/13/2016 9:10,Wed,Jan,13,Weekday,2016,1899-12-31T00:00:26.000Z,Morning,Youth,Supersport Live Events,1899-12-31T02:00:26.000Z,Shane,Hoadley,Male,black,32,KwaZulu-Natal,Shane 21@yahoo.com,@Shane 2
789278,2/11/2016 16:05,Thu,Feb,11,Weekday,2016,1899-12-31T00:06:18.000Z,Morning,Adult,Trace TV,1899-12-31T02:06:18.000Z,Kyle,Zweifel,Male,coloured,39,Northern Cape,Kyle 65@mailxyz.com,@Kyle 6
789280,2/21/2016 11:30,Sun,Feb,21,Weekday,2016,1899-12-31T00:10:04.000Z,Morning,Adult,E! Entertainment,1899-12-31T02:10:04.000Z,Romeo,Gettys,Male,black,42,Gauteng,Romeo 373@mail.com,@Romeo 37
789288,2/19/2016 20:34,Fri,Feb,19,Weekday,2016,1899-12-31T00:00:23.000Z,Morning,Youth,Africa Magic,1899-12-31T02:00:23.000Z,Bernardo,Pascarella,Male,indian_asian,25,Limpopo,Bernardo 324@abcmail.com,@Bernardo 32
789306,2/6/2016 08:32,Sat,Feb,6,Weekday,2016,1899-12-31T00:04:39.000Z,Morning,Youth,Trace TV,1899-12-31T02:04:39.000Z,Bret,Woolard,Male,coloured,28,Western Cape,Bret 312@gmail.com,@Bret 31
789309,2/27/2016 17:13,Sat,Feb,27,Weekday,2016,1899-12-31T00:00:34.000Z,Morning,Middle_Aged,SuperSport Blitz,1899-12-31T02:00:34.000Z,Bernardo,Fudge,Male,coloured,48,Western Cape,Bernardo 323@mail.com,@Bernardo 32
789311,1/14/2016 6:28,Thu,Jan,14,Weekday,2016,1899-12-31T00:41:33.000Z,Morning,Youth,Channel O,1899-12-31T02:41:33.000Z,Emerson,Wigfall,Male,black,34,Eastern Cape,Emerson 244@abcmail.com,@Emerson 24
789318,2/9/2016 15:44,Tue,Feb,9,Weekday,2016,1899-12-31T00:59:36.000Z,Morning,Adult,Trace TV,1899-12-31T02:59:36.000Z,Claud,Jacox,Male,coloured,35,Western Cape,Claud 341@yahoo.com,@Claud 34
789360,2/13/2016 10:28,Sat,Feb,13,Weekday,2016,1899-12-31T00:07:16.000Z,Morning,Youth,Boomerang,1899-12-31T02:07:16.000Z,Bret,Mcculloch,Male,black,24,Mpumalanga,Bret 315@mailxyz.com,@Bret 31
789476,1/22/2016 15:55,Fri,Jan,22,Weekday,2016,1899-12-31T00:00:00.000Z,Morning,Adult,Supersport Live Events,1899-12-31T02:00:00.000Z,Shane,Styer,Male,white,40,Limpopo,Shane 24@abcmail.com,@Shane 2
790069,1/16/2016 16:00,Sat,Jan,16,Weekday,2016,1899-12-31T01:05:14.000Z,Morning,Adult,Supersport Live Events,1899-12-31T03:05:14.000Z,Valentine,Sytsma,Male,white,37,KwaZulu-Natal,Valentine 475@mailxyz.com,@Valentine 47
790325,2/2/2016 16:50,Tue,Feb,2,Weekday,2016,1899-12-31T00:00:12.000Z,Morning,Youth,Channel O,1899-12-31T02:00:12.000Z,Charlie,Paradis,Male,black,32,KwaZulu-Natal,Charlie 364@abcmail.com,@Charlie 36
790327,2/20/2016 20:25,Sat,Feb,20,Weekday,2016,1899-12-31T00:00:00.000Z,Morning,Adult,Supersport Live Events,1899-12-31T02:00:00.000Z,Dee,Vital,Male,black,37,Gauteng,Dee 215@mailxyz.com,@Dee 21
790378,2/5/2016 16:08,Fri,Feb,5,Weekday,2016,1899-12-31T00:00:08.000Z,Morning,Youth,Supersport Live Events,1899-12-31T02:00:08.000Z,Earl,Sieren,Male,black,30,KwaZulu-Natal,Earl 425@mailxyz.com,@Earl 42
791320,3/5/2016 12:57,Sat,Mar,5,Weekday,2016,1899-12-31T00:00:14.000Z,Morning,Adult,ICC Cricket World Cup 2011,1899-12-31T02:00:14.000Z,Shandra,Mccollum,Female,indian_asian,37,KwaZulu-Natal,Shandra 411@yahoo.com,@Shandra 41
792937,2/15/2016 17:11,Mon,Feb,15,Weekday,2016,1899-12-31T00:01:03.000Z,Morning,Youth,Channel O,1899-12-31T02:01:03.000Z,Michel,Sieren,Male,black,32,Gauteng,Michel 201@yahoo.com,@Michel 20
793366,3/6/2016 18:54,Sun,Mar,6,Weekday,2016,1899-12-31T00:37:36.000Z,Morning,Adult,Trace TV,1899-12-31T02:37:36.000Z,Randy,Pool,Male,white,35,KwaZulu-Natal,Randy 395@mailxyz.com,@Randy 39
793382,3/20/2016 8:28,Sun,Mar,20,Weekday,2016,1899-12-31T00:00:48.000Z,Morning,null,Supersport Live Events,1899-12-31T02:00:48.000Z,None,None,Not Specified,None,0,None,Shandra 165@mailxyz.com,None
793446,3/14/2016 19:03,Mon,Mar,14,Weekday,2016,1899-12-31T00:00:00.000Z,Morning,Middle_Aged,CNN,1899-12-31T02:00:00.000Z,Jared,Lavoie,Male,None,48,Gauteng,Jared 505@mailxyz.com,@Jared 50
793571,3/18/2016 16:56,Fri,Mar,18,Weekday,2016,1899-12-31T00:00:10.000Z,Morning,null,Boomerang,1899-12-31T02:00:10.000Z,Shelley,Reisinger,Female,white,9,Eastern Cape,Shelley 234@abcmail.com,@Shelley 23
793649,3/30/2016 7:28,Wed,Mar,30,Weekday,2016,1899-12-31T00:11:30.000Z,Morning,Youth,Trace TV,1899-12-31T02:11:30.000Z,Sharri,Tatham,Female,other,21,Limpopo,Sharri 162@gmail.com,@Sharri 16
793662,1/31/2016 10:54,Sun,Jan,31,Weekday,2016,1899-12-31T00:08:52.000Z,Morning,Youth,E! Entertainment,1899-12-31T02:08:52.000Z,Stefan,Reisinger,Male,coloured,26,Western Cape,Stefan 465@mailxyz.com,@Stefan 46
793670,1/29/2016 16:37,Fri,Jan,29,Weekday,2016,1899-12-31T00:31:10.000Z,Morning,Adult,SuperSport Blitz,1899-12-31T02:31:10.000Z,Kip,Holt,Male,coloured,44,Western Cape,Kip 144@abcmail.com,@Kip 14
793693,2/15/2016 7:11,Mon,Feb,15,Weekday,2016,1899-12-31T00:00:00.000Z,Morning,Youth,Africa Magic,1899-12-31T02:00:00.000Z,Charlie,Pool,Male,black,25,Gauteng,Charlie 362@gmail.com,@Charlie 36
794031,2/15/2016 15:54,Mon,Feb,15,Weekday,2016,1899-12-31T00:27:09.000Z,Morning,Youth,Trace TV,1899-12-31T02:27:09.000Z,Cody,Mcculloch,Male,black,23,Mpumalanga,Cody 122@gmail.com,@Cody 12
794044,3/25/2016 11:53,Fri,Mar,25,Weekday,2016,1899-12-31T00:11:40.000Z,Morning,Youth,ICC Cricket World Cup 2011,1899-12-31T02:11:40.000Z,Raymundo,Bilyeu,Male,indian_asian,31,KwaZulu-Natal,Raymundo 433@mail.com,@Raymundo 43
794226,2/14/2016 21:25,Sun,Feb,14,Weekday,2016,1899-12-31T00:00:00.000Z,Morning,Youth,Trace TV,1899-12-31T02:00:00.000Z,Dion,Holt,Male,coloured,28,Western Cape,Dion 335@mailxyz.com,@Dion 33
794238,3/13/2016 18:57,Sun,Mar,13,Weekday,2016,1899-12-31T00:01:30.000Z,Morning,Youth,SuperSport Blitz,1899-12-31T02:01:30.000Z,Loyd,Nicholls,Male,white,24,Mpumalanga,Loyd 493@mail.com,@Loyd 49
794292,1/20/2016 12:36,Wed,Jan,20,Weekday,2016,1899-12-31T00:02:51.000Z,Morning,Youth,Channel O,1899-12-31T02:02:51.000Z,Valentine,Singer,Male,black,32,Free State,Valentine 475@mailxyz.com,@Valentine 47
794315,3/20/2016 11:32,Sun,Mar,20,Weekday,2016,1899-12-31T00:54:48.000Z,Morning,null,ICC Cricket World Cup 2011,1899-12-31T02:54:48.000Z,None,None,Not Specified,None,0,None,Lillie 382@gmail.com,None
794328,3/20/2016 12:27,Sun,Mar,20,Weekday,2016,1899-12-31T01:07:57.000Z,Morning,Youth,Trace TV,1899-12-31T03:07:57.000Z,Kip,Martello,Male,coloured,24,Western Cape,Kip 144@abcmail.com,@Kip 14
794358,3/18/2016 9:46,Fri,Mar,18,Weekday,2016,1899-12-31T00:04:48.000Z,Morning,Youth,Supersport Live Events,1899-12-31T02:04:48.000Z,Winona,Wigfall,Female,white,27,Western Cape,Winona 32@gmail.com,@Winona 3
794368,2/19/2016 11:42,Fri,Feb,19,Weekday,2016,1899-12-31T00:02:00.000Z,Morning,Youth,Channel O,1899-12-31T02:02:00.000Z,Efren,Caves,Male,white,34,Gauteng,Efren 135@mailxyz.com,@Efren 13
794647,2/19/2016 16:33,Fri,Feb,19,Weekday,2016,1899-12-31T00:11:29.000Z,Morning,Adult,Cartoon Network,1899-12-31T02:11:29.000Z,Stephen,Leicht,Male,white,40,Gauteng,Stephen 152@gmail.com,@Stephen 15
794763,1/29/2016 19:39,Fri,Jan,29,Weekday,2016,1899-12-31T00:01:35.000Z,Morning,Youth,CNN,1899-12-31T02:01:35.000Z,Charlie,Mcclaine,Male,black,23,Gauteng,Charlie 364@abcmail.com,@Charlie 36
794880,3/23/2016 12:44,Wed,Mar,23,Weekday,2016,1899-12-31T00:00:28.000Z,Morning,null,ICC Cricket World Cup 2011,1899-12-31T02:00:28.000Z,None,None,Not Specified,None,0,None,Rebecka 343@mail.com,None
795012,3/3/2016 22:57,Thu,Mar,3,Weekday,2016,1899-12-31T00:02:22.000Z,Morning,Youth,SuperSport Blitz,1899-12-31T02:02:22.000Z,Emerson,Beville,Male,black,27,Mpumalanga,Emerson 243@mail.com,@Emerson 24
795809,3/30/2016 8:43,Wed,Mar,30,Weekday,2016,1899-12-31T00:01:44.000Z,Morning,Adult,ICC Cricket World Cup 2011,1899-12-31T02:01:44.000Z,Shane,Slane,Male,indian_asian,36,Gauteng,Shane 22@gmail.com,@Shane 2
796562,1/1/2016 19:03,Fri,Jan,1,Weekday,2016,1899-12-31T00:00:57.000Z,Morning,Youth,Trace TV,1899-12-31T02:00:57.000Z,Jared,Creager,Male,coloured,23,Western Cape,Jared 503@mail.com,@Jared 50
797116,1/1/2016 18:53,Fri,Jan,1,Weekday,2016,1899-12-31T00:27:08.000Z,Morning,Youth,E! Entertainment,1899-12-31T02:27:08.000Z,Dion,Langenfeld,Male,white,32,Gauteng,Dion 332@gmail.com,@Dion 33
802455,3/5/2016 13:15,Sat,Mar,5,Weekday,2016,1899-12-31T00:02:02.000Z,Morning,Youth,ICC Cricket World Cup 2011,1899-12-31T02:02:02.000Z,Romeo,Mina,Male,white,28,Gauteng,Romeo 372@gmail.com,@Romeo 37
802478,3/23/2016 12:37,Wed,Mar,23,Weekday,2016,1899-12-31T00:04:00.000Z,Morning,Youth,SuperSport Blitz,1899-12-31T02:04:00.000Z,Hugh,Sieren,Male,white,24,Western Cape,Hugh13@mail.com,@Hugh1
802485,2/21/2016 14:16,Sun,Feb,21,Weekday,2016,1899-12-31T00:03:50.000Z,Morning,Youth,Boomerang,1899-12-31T02:03:50.000Z,Emerson,Jacox,Male,white,34,Gauteng,Emerson 241@yahoo.com,@Emerson 24
803047,3/23/2016 19:48,Wed,Mar,23,Weekday,2016,1899-12-31T00:06:31.000Z,Morning,null,Cartoon Network,1899-12-31T02:06:31.000Z,None,None,Not Specified,None,0,None,Irmgard 223@mail.com,None
803575,2/19/2016 9:08,Fri,Feb,19,Weekday,2016,1899-12-31T00:00:22.000Z,Morning,Youth,Supersport Live Events,1899-12-31T02:00:22.000Z,Donald,Mina,Male,indian_asian,27,Eastern Cape,Donald 222@gmail.com,@Donald 22
803732,2/6/2016 19:18,Sat,Feb,6,Weekday,2016,1899-12-31T00:00:04.000Z,Morning,Adult,SawSee,1899-12-31T02:00:04.000Z,Valentine,Pascarella,Male,indian_asian,43,KwaZulu-Natal,Valentine 474@abcmail.com,@Valentine 47
803815,2/19/2016 15:31,Fri,Feb,19,Weekday,2016,1899-12-31T00:02:36.000Z,Morning,Youth,Supersport Live Events,1899-12-31T02:02:36.000Z,Eli,Deblois,Male,white,32,Gauteng,Eli 295@mailxyz.com,@Eli 29
803847,2/16/2016 22:19,Tue,Feb,16,Weekday,2016,1899-12-31T00:00:09.000Z,Morning,Youth,M-Net,1899-12-31T02:00:09.000Z,Jacinto,Lavoie,Male,black,28,Mpumalanga,Jacinto 253@mail.com,@Jacinto 25
803878,2/18/2016 18:44,Thu,Feb,18,Weekday,2016,1899-12-31T00:00:12.000Z,Morning,Youth,CNN,1899-12-31T02:00:12.000Z,Cordie,Singer,Female,black,18,Mpumalanga,Cordie 63@mail.com,@Cordie 6
803897,3/8/2016 07:17,Tue,Mar,8,Weekday,2016,1899-12-31T00:01:22.000Z,Morning,Youth,SuperSport Blitz,1899-12-31T02:01:22.000Z,Hyman,Deblois,Male,white,25,Western Cape,Hyman 83@mail.com,@Hyman 8
803936,2/16/2016 0:08,Tue,Feb,16,Weekday,2016,1899-12-31T00:00:34.000Z,Morning,Adult,E! Entertainment,1899-12-31T02:00:34.000Z,Jared,Singer,Male,coloured,35,Gauteng,Jared 501@yahoo.com,@Jared 50
803958,1/6/2016 21:26,Wed,Jan,6,Weekday,2016,1899-12-31T00:00:00.000Z,Morning,Youth,SuperSport Blitz,1899-12-31T02:00:00.000Z,Jared,Restivo,Male,white,21,Gauteng,Jared 505@mailxyz.com,@Jared 50
803967,1/8/2016 14:49,Fri,Jan,8,Weekday,2016,1899-12-31T02:21:52.000Z,Morning,Adult,Supersport Live Events,1899-12-31T04:21:52.000Z,Robby,Curran,Male,black,43,KwaZulu-Natal,Robby 164@abcmail.com,@Robby 16
804289,2/18/2016 13:16,Thu,Feb,18,Weekday,2016,1899-12-31T00:00:00.000Z,Morning,Youth,SawSee,1899-12-31T02:00:00.000Z,Chas,Mccollum,Male,black,31,Mpumalanga,Chas 351@yahoo.com,@Chas 35
804350,1/14/2016 21:42,Thu,Jan,14,Weekday,2016,1899-12-31T00:00:15.000Z,Morning,Youth,Boomerang,1899-12-31T02:00:15.000Z,Minerva,Marek,Female,coloured,28,Western Cape,Minerva 322@gmail.com,@Minerva 32
804360,2/13/2016 16:27,Sat,Feb,13,Weekday,2016,1899-12-31T00:03:23.000Z,Morning,Youth,Cartoon Network,1899-12-31T02:03:23.000Z,Randy,Reisinger,Male,black,20,Limpopo,Randy 391@yahoo.com,@Randy 39
804403,3/4/2016 16:57,Fri,Mar,4,Weekday,2016,1899-12-31T00:10:03.000Z,Morning,Youth,Trace TV,1899-12-31T02:10:03.000Z,Dion,Roquemore,Male,black,28,Gauteng,Dion 334@abcmail.com,@Dion 33
804539,3/19/2016 4:46,Sat,Mar,19,Weekday,2016,1899-12-31T00:00:05.000Z,Morning,Middle_Aged,Africa Magic,1899-12-31T02:00:05.000Z,Raymundo,Crotty,Male,None,50,Gauteng,Raymundo 435@mailxyz.com,@Raymundo 43
804601,2/13/2016 20:35,Sat,Feb,13,Weekday,2016,1899-12-31T00:00:06.000Z,Morning,Youth,Cartoon Network,1899-12-31T02:00:06.000Z,Dia,Arrieta,Female,white,25,Gauteng,Dia 51@yahoo.com,@Dia 5
804761,1/12/2016 18:22,Tue,Jan,12,Weekday,2016,1899-12-31T00:00:48.000Z,Morning,Youth,Supersport Live Events,1899-12-31T02:00:48.000Z,Michel,Shkreli,Male,white,20,Eastern Cape,Michel 204@abcmail.com,@Michel 20
804996,3/11/2016 17:21,Fri,Mar,11,Weekday,2016,1899-12-31T00:01:36.000Z,Morning,Youth,SuperSport Blitz,1899-12-31T02:01:36.000Z,Randy,Mcculloch,Male,coloured,33,KwaZulu-Natal,Randy 391@yahoo.com,@Randy 39
805208,2/14/2016 1:45,Sun,Feb,14,Weekday,2016,1899-12-31T00:00:09.000Z,Morning,Youth,Cartoon Network,1899-12-31T02:00:09.000Z,Haywood,Mosser,Male,coloured,23,Western Cape,Haywood 92@gmail.com,@Haywood 9
805337,1/29/2016 16:29,Fri,Jan,29,Weekday,2016,1899-12-31T00:23:36.000Z,Morning,Adult,Trace TV,1899-12-31T02:23:36.000Z,Eli,Pascarella,Male,black,37,Gauteng,Eli 294@abcmail.com,@Eli 29
805381,2/25/2016 8:13,Thu,Feb,25,Weekday,2016,1899-12-31T00:00:54.000Z,Morning,Youth,Supersport Live Events,1899-12-31T02:00:54.000Z,Raymundo,Lavoie,Male,None,29,Western Cape,Raymundo 433@mail.com,@Raymundo 43
806986,2/24/2016 19:21,Wed,Feb,24,Weekday,2016,1899-12-31T00:00:55.000Z,Morning,Youth,M-Net,1899-12-31T02:00:55.000Z,Stefan,Mcclaine,Male,black,34,Limpopo,Stefan 463@mail.com,@Stefan 46
807597,1/14/2016 8:37,Thu,Jan,14,Weekday,2016,1899-12-31T00:04:56.000Z,Morning,Youth,Supersport Live Events,1899-12-31T02:04:56.000Z,Samuel,Caves,Male,white,25,KwaZulu-Natal,Samuel 263@mail.com,@Samuel 26
808186,2/26/2016 7:13,Fri,Feb,26,Weekday,2016,1899-12-31T00:00:24.000Z,Morning,Youth,Channel O,1899-12-31T02:00:24.000Z,Abel,Nicholls,Male,black,26,Gauteng,Abel 184@abcmail.com,@Abel 18
808236,3/3/2016 10:20,Thu,Mar,3,Weekday,2016,1899-12-31T00:05:39.000Z,Morning,null,Channel O,1899-12-31T02:05:39.000Z,None,None,Not Specified,None,0,None,Alissa 194@abcmail.com,None
808396,2/24/2016 14:40,Wed,Feb,24,Weekday,2016,1899-12-31T00:02:12.000Z,Morning,Youth,ICC Cricket World Cup 2011,1899-12-31T02:02:12.000Z,Hugh,Wigfall,Male,indian_asian,31,KwaZulu-Natal,Hugh13@mail.com,@Hugh1
808402,3/4/2016 09:58,Fri,Mar,4,Weekday,2016,1899-12-31T00:02:12.000Z,Morning,null,Channel O,1899-12-31T02:02:12.000Z,None,None,Not Specified,None,0,None,Malika 235@mailxyz.com,None
808587,2/24/2016 15:13,Wed,Feb,24,Weekday,2016,1899-12-31T00:02:04.000Z,Morning,null,ICC Cricket World Cup 2011,1899-12-31T02:02:04.000Z,Wilburn,Condie,Male,indian_asian,17,Limpopo,Wilburn 302@gmail.com,@Wilburn 30
808826,3/14/2016 6:19,Mon,Mar,14,Weekday,2016,1899-12-31T00:00:10.000Z,Morning,null,Supersport Live Events,1899-12-31T02:00:10.000Z,None,None,Not Specified,None,0,None,Nakita 493@mail.com,None
808926,2/2/2016 10:17,Tue,Feb,2,Weekday,2016,1899-12-31T00:01:06.000Z,Morning,Youth,Trace TV,1899-12-31T02:01:06.000Z,Bret,Mccollum,Male,coloured,22,Western Cape,Bret 313@mail.com,@Bret 31
808930,2/27/2016 17:11,Sat,Feb,27,Weekday,2016,1899-12-31T00:00:28.000Z,Morning,Adult,Supersport Live Events,1899-12-31T02:00:28.000Z,Claud,Marek,Male,indian_asian,35,Limpopo,Claud 345@mailxyz.com,@Claud 34
808934,3/6/2016 13:58,Sun,Mar,6,Weekday,2016,1899-12-31T00:01:02.000Z,Morning,Adult,Supersport Live Events,1899-12-31T02:01:02.000Z,Claud,Woolard,Male,indian_asian,36,KwaZulu-Natal,Claud 344@abcmail.com,@Claud 34
808948,3/20/2016 15:49,Sun,Mar,20,Weekday,2016,1899-12-31T00:00:18.000Z,Morning,Adult,Channel O,1899-12-31T02:00:18.000Z,Rebecka,Shkreli,Female,coloured,43,Western Cape,Rebecka 172@gmail.com,@Rebecka 17
808949,2/14/2016 7:56,Sun,Feb,14,Weekday,2016,1899-12-31T00:00:25.000Z,Morning,Adult,Africa Magic,1899-12-31T02:00:25.000Z,Roxana,Nicholls,Female,black,35,KwaZulu-Natal,Roxana 365@mailxyz.com,@Roxana 36
808950,3/3/2016 04:23,Thu,Mar,3,Weekday,2016,1899-12-31T00:11:20.000Z,Morning,Youth,SuperSport Blitz,1899-12-31T02:11:20.000Z,Emerson,Pascarella,Male,black,18,Free State,Emerson 244@abcmail.com,@Emerson 24
808958,2/24/2016 18:21,Wed,Feb,24,Weekday,2016,1899-12-31T00:14:51.000Z,Morning,Youth,Trace TV,1899-12-31T02:14:51.000Z,Raymundo,Woolard,Male,black,25,Gauteng,Raymundo 432@gmail.com,@Raymundo 43
808965,2/6/2016 06:42,Sat,Feb,6,Weekday,2016,1899-12-31T00:02:12.000Z,Morning,Adult,Supersport Live Events,1899-12-31T02:02:12.000Z,Yong,Gettys,Male,coloured,36,Western Cape,Yong 482@gmail.com,@Yong 48
808966,3/20/2016 14:40,Sun,Mar,20,Weekday,2016,1899-12-31T00:00:00.000Z,Morning,Youth,Supersport Live Events,1899-12-31T02:00:00.000Z,Len,Reisinger,Male,black,21,Free State,Len 444@abcmail.com,@Len 44
808969,1/12/2016 19:58,Tue,Jan,12,Weekday,2016,1899-12-31T00:55:44.000Z,Morning,Youth,Supersport Live Events,1899-12-31T02:55:44.000Z,Hollis,Roquemore,Male,black,18,Gauteng,Hollis 382@gmail.com,@Hollis 38
808971,1/26/2016 14:16,Tue,Jan,26,Weekday,2016,1899-12-31T00:01:36.000Z,Morning,Adult,Channel O,1899-12-31T02:01:36.000Z,Jacinto,Mccollum,Male,black,36,Gauteng,Jacinto 254@abcmail.com,@Jacinto 25
808983,2/15/2016 20:41,Mon,Feb,15,Weekday,2016,1899-12-31T00:02:01.000Z,Morning,Middle_Aged,CNN,1899-12-31T02:02:01.000Z,Dee,Mccown,Male,coloured,45,Western Cape,Dee 215@mailxyz.com,@Dee 21
808988,2/20/2016 15:48,Sat,Feb,20,Weekday,2016,1899-12-31T00:05:06.000Z,Morning,Youth,Supersport Live Events,1899-12-31T02:05:06.000Z,Robby,Roquemore,Male,black,34,Gauteng,Robby 163@mail.com,@Robby 16
808997,2/25/2016 5:24,Thu,Feb,25,Weekday,2016,1899-12-31T00:19:45.000Z,Morning,Youth,Channel O,1899-12-31T02:19:45.000Z,Shane,Mccown,Male,black,27,Limpopo,Shane 22@gmail.com,@Shane 2
809000,3/4/2016 07:17,Fri,Mar,4,Weekday,2016,1899-12-31T00:00:54.000Z,Morning,Middle_Aged,CNN,1899-12-31T02:00:54.000Z,Kip,Slane,Male,black,47,Gauteng,Kip 142@gmail.com,@Kip 14
809008,2/28/2016 14:28,Sun,Feb,28,Weekday,2016,1899-12-31T00:03:57.000Z,Morning,Youth,Cartoon Network,1899-12-31T02:03:57.000Z,Haywood,Pascarella,Male,coloured,28,Northern Cape,Haywood 94@abcmail.com,@Haywood 9
809010,2/14/2016 9:36,Sun,Feb,14,Weekday,2016,1899-12-31T00:00:05.000Z,Morning,Youth,Cartoon Network,1899-12-31T02:00:05.000Z,Efren,Sytsma,Male,coloured,31,Gauteng,Efren 134@abcmail.com,@Efren 13
809011,2/25/2016 10:31,Thu,Feb,25,Weekday,2016,1899-12-31T00:06:32.000Z,Morning,Middle_Aged,ICC Cricket World Cup 2011,1899-12-31T02:06:32.000Z,Raymundo,Pilot,Male,coloured,48,Western Cape,Raymundo 433@mail.com,@Raymundo 43
809015,1/28/2016 16:26,Thu,Jan,28,Weekday,2016,1899-12-31T00:09:28.000Z,Morning,Youth,SuperSport Blitz,1899-12-31T02:09:28.000Z,Minerva,Marek,Female,coloured,31,Eastern Cape,Minerva 372@gmail.com,@Minerva 37
809035,1/8/2016 03:47,Fri,Jan,8,Weekday,2016,1899-12-31T00:23:48.000Z,Morning,Adult,Supersport Live Events,1899-12-31T02:23:48.000Z,Irving,Tatham,Male,indian_asian,42,Gauteng,Irving 53@mail.com,@Irving 5
809039,2/19/2016 17:25,Fri,Feb,19,Weekday,2016,1899-12-31T00:00:04.000Z,Morning,Adult,Boomerang,1899-12-31T02:00:04.000Z,Jacinto,Styer,Male,white,43,Mpumalanga,Jacinto 254@abcmail.com,@Jacinto 25
809043,2/19/2016 4:10,Fri,Feb,19,Weekday,2016,1899-12-31T00:20:24.000Z,Morning,Youth,Trace TV,1899-12-31T02:20:24.000Z,Donald,Mina,Male,black,34,Gauteng,Donald 224@abcmail.com,@Donald 22
